lights,T2,hour
-0.3370040964170727,-1.0263408573578041,-1.0912614151778983
-0.3370040964170727,-1.0337160119735245,-1.0912614151778983
-0.3370040964170727,-1.057316516036522,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.9454480103790827
-0.3370040964170727,-1.077966955155666,-0.7996346055802669
-0.3370040964170727,-1.077966955155666,-0.7996346055802669
-0.3370040964170727,-1.077966955155666,-0.7996346055802669
-0.3370040964170727,-1.063216640761619,-0.7996346055802669
-0.3370040964170727,-1.0263408573578041,-0.7996346055802669
-0.3370040964170727,-1.0189657027420855,-0.7996346055802669
-0.3370040964170727,-0.9850399791195158,-0.6538212007814511
-0.3370040964170727,-0.989465073953991,-0.6538212007814511
-0.3370040964170727,-0.9747147595599437,-0.6538212007814511
-0.3370040964170727,-0.9415265560452941,-0.6538212007814511
-0.3370040964170727,-0.851549639790387,-0.6538212007814511
-0.3370040964170727,-0.5513807576174798,-0.6538212007814511
-0.3370040964170727,-0.06019531359248496,-0.5080077959826355
-0.3370040964170727,0.3035474219151047,-0.5080077959826355
-0.3370040964170727,0.6463447112929054,-0.5080077959826355
-0.3370040964170727,1.0159875715255937,-0.5080077959826355
-0.3370040964170727,1.3469846114531987,-0.5080077959826355
-0.3370040964170727,1.6458259646595026,-0.5080077959826355
-0.3370040964170727,1.826369806028,-0.36219439118381963
-0.3370040964170727,1.962810205138372,-0.36219439118381963
-0.3370040964170727,1.962810205138372,-0.36219439118381963
-0.3370040964170727,2.0402493518351634,-0.36219439118381963
-0.3370040964170727,2.2246282740168426,-0.36219439118381963
-0.3370040964170727,2.36962385578552,-0.36219439118381963
-0.3370040964170727,2.464320868722939,-0.21638098638500392
-0.3370040964170727,2.5017866661480457,-0.21638098638500392
-0.3370040964170727,2.565360519482728,-0.21638098638500392
-0.3370040964170727,2.587485988492496,-0.21638098638500392
-0.3370040964170727,2.587485988492496,-0.21638098638500392
-0.3370040964170727,2.587485988492496,-0.21638098638500392
-0.3370040964170727,2.587485988492496,-0.07056758158618816
-0.3370040964170727,2.577160768932922,-0.07056758158618816
-0.3370040964170727,2.4952965274016554,-0.07056758158618816
-0.3370040964170727,2.4584207439978423,-0.07056758158618816
-0.3370040964170727,2.4008945214748834,-0.07056758158618816
-0.3370040964170727,2.380981597301049,-0.07056758158618816
-0.3370040964170727,2.366231282907002,0.07524582321262759
-0.3370040964170727,2.297089188379525,0.07524582321262759
-0.3370040964170727,2.200290255008535,0.07524582321262759
-0.3370040964170727,2.142764032485576,0.07524582321262759
-0.3370040964170727,2.0918754496330254,0.07524582321262759
-0.3370040964170727,2.0343492271100665,0.07524582321262759
1.3629433132779056,1.99688342968496,0.22105922801144334
-0.3370040964170727,1.9554350505226534,0.22105922801144334
1.3629433132779056,1.9018914097368944,0.22105922801144334
-0.3370040964170727,1.8647206193224346,0.22105922801144334
-0.3370040964170727,1.8647206193224346,0.22105922801144334
-0.3370040964170727,1.8647206193224346,0.22105922801144334
-0.3370040964170727,1.8543953997628626,0.3668726328102591
-0.3370040964170727,1.83521999053434,0.3668726328102591
-0.3370040964170727,1.8130945215245744,0.3668726328102591
-0.3370040964170727,1.8130945215245744,0.3668726328102591
-0.3370040964170727,1.7425388528132937,0.3668726328102591
-0.3370040964170727,1.704679716149065,0.3668726328102591
-0.3370040964170727,1.6375657890118456,0.5126860376090748
